query,len,len_bucket,wws_urls
deli breast fillet,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=deli%20breast%20fillet
slow cook lamb,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=slow%20cook%20lamb
coles kg peas,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20kg%20peas
permanent hair color,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=permanent%20hair%20color
baby love nappy,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=baby%20love%20nappy
milk skim long,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=milk%20skim%20long
nivea deoderant roll,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=nivea%20deoderant%20roll
white glo in,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=white%20glo%20in
banana bread mi,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=banana%20bread%20mi
vital wheat biscuits,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=vital%20wheat%20biscuits
green olives coles,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=green%20olives%20coles
obela double dips,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=obela%20double%20dips
peanut butter unsa,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=peanut%20butter%20unsa
johnsons baby shampoo,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=johnsons%20baby%20shampoo
grain free cat,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=grain%20free%20cat
iced black coffee,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=iced%20black%20coffee
on don sliced,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=on%20don%20sliced
bread coles fibre,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=bread%20coles%20fibre
coco pops,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coco%20pops
marzena hair removal,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=marzena%20hair%20removal
all butter,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=all%20butter
coles chilled juice,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20chilled%20juice
weight watchers cheese,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=weight%20watchers%20cheese
coles choc almonds,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20choc%20almonds
chicken mt barker,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=chicken%20mt%20barker
non alcoholic beer,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=non%20alcoholic%20beer
snacks for kids,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=snacks%20for%20kids
caster sugar s,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=caster%20sugar%20s
milky way choc,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=milky%20way%20choc
moccona barista reserve,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=moccona%20barista%20reserve
bakers delight bread,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=bakers%20delight%20bread
brown cups rice,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=brown%20cups%20rice
frozen pizza bases,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=frozen%20pizza%20bases
coles caramel cookie,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20caramel%20cookie
coles green aspa,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20green%20aspa
soft drinks pep,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=soft%20drinks%20pep
frozen diced mango,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=frozen%20diced%20mango
rice basmati br,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=rice%20basmati%20br
vol au ve,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=vol%20au%20ve
bacon and leek,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=bacon%20and%20leek
golden circle tro,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=golden%20circle%20tro
coles bake creat,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20bake%20creat
tutto gluten free,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=tutto%20gluten%20free
canned creamed corn,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=canned%20creamed%20corn
apple cider ginger,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=apple%20cider%20ginger
coles spudlite potatoes,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20spudlite%20potatoes
coles smoked pap,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20smoked%20pap
paper towel prints,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=paper%20towel%20prints
lentil pea prorice,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=lentil%20pea%20prorice
mini sweet pin,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=mini%20sweet%20pin
tasty bega slice,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=tasty%20bega%20slice
snickers bar pack,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=snickers%20bar%20pack
coffee moccona pack,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coffee%20moccona%20pack
tuna sweet chili,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=tuna%20sweet%20chili
bluo liquid laundry,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=bluo%20liquid%20laundry
onix heater,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=onix%20heater
schwarzkopf brilliance violet,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=schwarzkopf%20brilliance%20violet
murray river organics,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=murray%20river%20organics
impressed pressed juice,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=impressed%20pressed%20juice
chicken fillet breast,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=chicken%20fillet%20breast
semi permanent brown,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=semi%20permanent%20brown
sliced bamboo shoots,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=sliced%20bamboo%20shoots
swisse daily immune,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=swisse%20daily%20immune
flea small dog,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=flea%20small%20dog
coles sliced ham,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20sliced%20ham
maggi chinese bbq,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=maggi%20chinese%20bbq
coffee beans decaf,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coffee%20beans%20decaf
mans body spray,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=mans%20body%20spray
unsalted butter,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=unsalted%20butter
nacho cheese corn,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=nacho%20cheese%20corn
hand cream nivea,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=hand%20cream%20nivea
hand wash koi,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=hand%20wash%20koi
pea snap crisps,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=pea%20snap%20crisps
coles frozen lasagne,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20frozen%20lasagne
beef free meat,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=beef%20free%20meat
soapcoles antibacterial foaming,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=soapcoles%20antibacterial%20foaming
massaman thai cu,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=massaman%20thai%20cu
cream in can,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=cream%20in%20can
kan tong sticky,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=kan%20tong%20sticky
nature valley cocoa,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=nature%20valley%20cocoa
tea bags dilmah,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=tea%20bags%20dilmah
veg section bags,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=veg%20section%20bags
rice coles cakes,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=rice%20coles%20cakes
coles sour cream,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20sour%20cream
el paso stand,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=el%20paso%20stand
bushells extra stro,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=bushells%20extra%20stro
pureharvest oat milk,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=pureharvest%20oat%20milk
colgate total advanced,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=colgate%20total%20advanced
spicy chilli tuna,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=spicy%20chilli%20tuna
banana tamar valley,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=banana%20tamar%20valley
rubber gloves disposable,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=rubber%20gloves%20disposable
cashew coles jumbo,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=cashew%20coles%20jumbo
purina all wormer,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=purina%20all%20wormer
potato chips,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=potato%20chips
mixed dry frui,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=mixed%20dry%20frui
dip french o,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=dip%20french%20o
glen disinfectant g,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=glen%20disinfectant%20g
thins lite tangy,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=thins%20lite%20tangy
philadelphia light spreadable,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=philadelphia%20light%20spreadable
eco living straw,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=eco%20living%20straw
cadbury choc bars,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=cadbury%20choc%20bars
beef pies coles,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=beef%20pies%20coles
cheese for crackers,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=cheese%20for%20crackers
coles asparagus cuts,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20asparagus%20cuts
bar choc chip,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=bar%20choc%20chip
coles bakery cookies,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20bakery%20cookies
bulla creamy clas,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=bulla%20creamy%20clas
natures organic c,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=natures%20organic%20c
hot water b,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=hot%20water%20b
kids bubble bath,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=kids%20bubble%20bath
butter western g,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=butter%20western%20g
cream of soup,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=cream%20of%20soup
coles beef mince,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20beef%20mince
liquid coconut oil,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=liquid%20coconut%20oil
nice and natu,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=nice%20and%20natu
kitchen tikka masala,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=kitchen%20tikka%20masala
heritage mill apple,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=heritage%20mill%20apple
salad asian style,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=salad%20asian%20style
peanut butter sandwich,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=peanut%20butter%20sandwich
just for man,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=just%20for%20man
thai jasmine rice,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=thai%20jasmine%20rice
coles heavy duty,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20heavy%20duty
gluten free from,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=gluten%20free%20from
cheddar and crackers,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=cheddar%20and%20crackers
coles rinse aid,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20rinse%20aid
tea bags breakfast,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=tea%20bags%20breakfast
coles extra tasty,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=coles%20extra%20tasty
illy coffee pods,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=illy%20coffee%20pods
sara lee i,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=sara%20lee%20i
chicken breast small,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=chicken%20breast%20small
multigrain bread t,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=multigrain%20bread%20t
chicken deli schnitzel,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=chicken%20deli%20schnitzel
milk norco l,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=milk%20norco%20l
crackers for cheese,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=crackers%20for%20cheese
choc chips cook,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=choc%20chips%20cook
western star butter,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=western%20star%20butter
toilet so soft,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=toilet%20so%20soft
domestos regular disinfectant,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=domestos%20regular%20disinfectant
nivea lip butter,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=nivea%20lip%20butter
smash drink bottle,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=smash%20drink%20bottle
supercoat puppy dry,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=supercoat%20puppy%20dry
dairy milk cho,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=dairy%20milk%20cho
scotts lawn builder,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=scotts%20lawn%20builder
morning sun natural,3,2,https://www.woolworths.com.au/shop/search/products?searchTerm=morning%20sun%20natural
